Muni Code,Entity Name,County,District Type,Fiscal Year End Date,Enrollment,Full Value,Total Debt Outstanding at End of FY,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
400725700100,Edwards-Knox Central School District,St. Lawrence,Central,2017-06-30 00:00:00,524,191355145,13175000,1549195,0,360411,883,0,12380,0,0,0,0,0,0,0,0,0,0,120218,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,995083,0,26287,0,0,17794,0,0,0,0,151886,3234199,0,11831774,0,0,0,0,0,0,0,0,0,0,0,0,0,481681,0,0,0,318954,0,0,0,0,0,0,15866608,7080000,490000,0,171000,0,23607608,1782097,446405,0,0,0,0,5475027,998701,398896,897080,125719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197488,0,454384,0,399860,2335031,0,0,88227,11410,0,108859,1490335,296080,15538539,171000
180725800100,Elba Central School District,Genesee,Central,2017-06-30 00:00:00,382,136297053,1847038,2276843,0,603213,76188,0,1820,0,0,0,0,0,0,0,0,0,0,82633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,3372,1240,90525,0,0,1289,0,0,4665,0,111493,3258681,0,5736545,0,0,0,0,0,0,0,0,0,0,0,0,0,296281,0,0,0,123238,0,0,0,0,0,0,9414745,0,0,0,182328,0,9597073,806435,673035,0,0,0,0,3995987,236635,217383,359186,205759,0,4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105493,0,367706,0,308164,886711,0,0,36761,432,0,57181,229977,68022,8671461,131542
480739100100,Eldred Central School District,Sullivan,Central,2017-06-30 00:00:00,546,668921773,9191899,9275640,0,663778,104687,0,35859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,8100,0,435,0,0,0,0,0,2459,0,113695,0,1033,0,0,0,0,0,431504,10640065,0,6337329,0,0,0,0,0,0,0,0,0,0,0,0,0,427032,0,0,0,113199,0,0,0,0,0,0,17517625,0,0,0,108702,0,17626327,1349167,681096,0,35665,0,0,8566744,766454,333102,789756,251166,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200321,0,604275,0,524273,2003693,0,0,132115,459,0,13682,1126999,369141,17775232,108702
150726000100,Elizabethtown-Lewis Central School District,Essex,Central,2017-06-30 00:00:00,231,279192119,1335000,3339365,0,328709,0,0,13742,0,0,0,0,0,0,0,0,0,0,7326,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,130815,11851,13500,48505,0,0,0,0,0,9247,0,154920,4059266,0,4238846,0,0,0,0,0,0,0,0,0,0,0,0,0,178551,0,0,0,84221,0,0,0,0,0,0,8560884,0,0,0,25149,0,8586033,879541,458912,0,2332,0,0,3280155,393465,265380,353053,74790,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88707,0,277958,0,236263,1327923,467,-215,13862,6494,0,0,575000,52444,8318445,25149
510688000200,Ellenville Central School District,Ulster,Independent Superintendent,2017-06-30 00:00:00,1572,1017604619,10825000,21505987,0,1771187,448120,0,42252,0,0,0,0,0,0,0,0,0,0,8254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38136,40519,131126,0,0,0,0,0,30748,0,598234,24614563,0,20528081,0,0,0,0,0,0,0,0,0,0,0,0,0,1262863,0,0,0,646021,0,0,0,0,0,0,47051528,103502,0,0,104155,0,47259185,5311235,1721721,0,0,0,0,24349007,1656621,1112576,3335715,353204,0,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472777,0,1871763,0,1466513,6049833,0,0,197352,3617,333557,154077,1250000,73300,49763599,104155
040726500100,Ellicottville Central School District,Cattaraugus,Central,2017-06-30 00:00:00,606,828813013,10795000,6718683,0,291493,29608,0,20653,0,0,0,0,0,0,0,0,0,0,88582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,93000,129531,0,0,0,0,0,0,0,211100,7585074,0,4710621,0,0,0,0,0,0,0,0,0,0,0,0,0,278339,0,0,0,141417,0,0,0,0,0,0,12715451,0,0,0,25000,0,12740451,754433,808446,0,2,0,24402,5599376,604877,320893,454248,255404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177040,0,532993,0,439333,964725,0,0,55586,2,0,0,1150800,248211,12516721,25000
070513000000,Elmira City School District,Chemung,City Public School,2017-06-30 00:00:00,6000,1667159566,65590000,25364168,0,7452396,171743,0,195923,0,0,0,0,0,0,0,0,0,0,327821,0,0,0,0,0,0,0,0,0,20874,0,0,0,141089,0,0,0,0,0,0,0,0,50615,206730,154573,0,700,3530,0,0,4950,0,1991911,36087023,0,93191691,0,0,0,0,0,0,0,0,0,0,0,0,0,6427354,0,0,0,3726323,0,0,0,0,0,0,139432391,0,2588318,0,778767,0,142799476,14322879,6174291,0,122165,0,10000,55867434,4592772,4109719,4351367,720295,0,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223139,0,0,0,21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730162,0,3529300,0,3292277,19579718,25902,3725,319753,10397,0,2457912,15233318,2615712,139417658,778767
070640500200,Elmira Heights Central School District,Chemung,Independent Superintendent,2017-06-30 00:00:00,989,340603481,8952000,6041015,0,1405225,172610,0,19331,0,0,0,0,0,0,0,0,0,0,136360,0,0,0,0,0,0,0,0,0,16687,0,0,0,0,0,0,0,0,0,0,0,0,44423,133741,159869,0,50,364,0,0,7594,0,517185,8654454,0,11360513,0,0,0,0,0,0,0,0,0,0,0,0,0,542741,0,0,0,386782,0,0,0,0,0,0,20944490,0,202950,0,162105,0,21309545,2792559,1300377,0,0,0,0,11112683,586797,274776,661403,235165,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188483,0,683489,0,534027,2822394,798,0,115803,14505,0,226986,927950,271549,22793374,162104
280938601600,Elmont Union Free School District,Nassau,Union Free,2017-06-30 00:00:00,3546,4299193571,10125000,47852019,0,6931220,1530206,0,8347,0,0,0,0,0,0,0,0,0,0,437586,0,0,0,0,0,0,0,0,0,0,0,0,0,42955,247823,0,0,0,0,0,0,0,52041,0,441961,0,0,17048,0,0,32350,0,439999,58033555,0,25863307,0,0,0,0,0,0,0,0,0,0,0,0,0,1779200,0,0,0,1562758,0,0,0,0,0,0,87238820,0,0,0,2125368,0,89364188,6172798,2828535,0,0,0,0,43863658,3509531,2519778,3219219,0,0,16346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640988,0,4241746,0,3674034,8812950,1469,20776,564114,15732,0,143048,1635000,336213,83770412,2125368
550934200900,Elmsford Union Free School District,Westchester,Union Free,2017-06-30 00:00:00,951,1538662847,0,26190159,0,2874339,0,0,0,0,0,412972,0,0,0,0,0,0,0,80456,0,0,0,0,0,0,0,0,0,0,0,0,0,106104,0,0,0,0,0,0,0,0,131318,0,133028,0,0,20865,0,0,4500,0,91019,30044760,0,2643385,0,0,0,0,0,0,0,0,0,0,0,0,0,526282,0,0,0,336002,0,0,0,0,0,0,33550429,0,0,0,714655,0,34265084,4371759,1035103,0,11962,0,309543,16640187,1270650,1187112,2544850,402748,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317213,0,1515793,0,1104829,2977563,3454,0,92445,8261,124800,200617,0,0,34125389,714655
470941100100,Elwood Union Free School District,Suffolk,Union Free,2017-06-30 00:00:00,2207,1944915058,8415000,39208456,0,4638795,169900,0,0,0,0,0,0,0,0,0,0,0,0,291796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117428,9675,430718,0,0,0,0,0,714035,0,216355,45797158,0,14010001,0,0,0,0,0,0,0,0,0,0,0,0,0,856734,0,0,0,329997,0,0,0,0,0,0,60993890,0,0,0,151818,0,61145708,4611026,1611984,0,0,0,0,28407113,2238820,1863186,3788664,979650,0,23037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746673,0,2921670,0,2245209,7210022,38887,40638,244655,905,0,355962,1755000,500463,59583564,151818
140627700100,Evans-Brant Central School District,Erie,Independent Superintendent,2017-06-30 00:00:00,2355,1038507259,19573732,14050586,0,3011510,117541,0,2465,0,0,2645669,0,0,0,0,0,0,0,161014,0,0,0,0,0,0,0,0,0,4985,0,0,0,0,0,0,30000,0,0,0,0,3961707,25969,125030,306273,0,0,934,0,0,123017,0,329635,24896335,0,31151112,0,0,0,0,0,0,0,0,0,0,0,0,0,2151719,0,0,0,837706,0,0,0,0,0,0,59036872,0,418892,0,572061,0,60027825,4141464,1815471,0,0,0,527734,25170142,2119605,1603877,3278326,561778,0,8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125406,0,2305593,0,2133308,7577468,24224,2169,393474,7991,0,79361,3723892,799074,57519637,572061
310727900100,Fabius-Pompey Central School District,Onondaga,Central,2017-06-30 00:00:00,648,313250740,6653200,6788853,0,1305850,0,0,18126,0,0,23310,0,0,0,0,0,0,0,24158,0,0,0,0,0,0,0,0,0,0,0,0,0,24930,0,0,0,0,0,0,0,0,1175,3739,163305,0,0,102,0,0,32274,0,223792,8609614,0,8916404,0,0,0,0,0,0,0,0,0,0,0,0,0,353467,0,0,0,167227,0,0,0,0,0,0,18046712,263200,0,0,205632,0,18515544,1102676,723202,0,0,0,0,7019417,917857,465672,1494131,287394,0,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268830,0,698089,0,582804,2864172,0,0,90540,3343,0,127106,1278500,263393,18266029,205632
260665000100,Fairport Central School District,Monroe,Independent Superintendent,2017-06-30 00:00:00,5904,3135903198,47462981,64224394,0,9569398,403561,0,0,0,0,5739662,0,0,0,0,0,0,0,122099,0,0,0,0,0,84562,0,0,0,35656,0,0,0,0,166,0,0,0,0,0,0,1124,1108798,102449,1255862,0,0,225203,0,0,5659,0,1286444,84165037,0,40159486,0,0,0,0,0,36797,0,0,0,0,0,0,0,1936106,0,0,0,1153029,0,0,0,0,0,0,127450455,5510000,0,0,8490316,0,141450771,20846834,3266123,0,11036,0,0,58505453,5508888,4290244,5726735,1438627,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,1950976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860419,0,5215521,0,4388057,19389086,6465,32967,632508,16561,0,825605,3737722,1144770,139008978,8490316
060726400100,Falconer Central School District,Chautauqua,Central,2017-06-30 00:00:00,1131,368488027,5010000,5457623,0,1548596,157468,0,14108,0,0,0,0,0,0,0,0,0,0,7340,0,0,0,0,0,0,0,0,0,3749,0,0,0,0,5428,0,0,0,0,0,0,249095,15224,0,125476,0,0,0,0,0,1520,0,137822,7723449,0,13121785,0,0,0,0,0,0,0,0,0,0,0,0,0,715162,0,0,0,422888,0,0,0,0,0,0,21983284,0,0,0,4009885,0,25993169,1613405,497962,0,0,0,0,9207677,1520117,644711,990000,272630,0,6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336170,0,813425,0,680504,2438866,0,5541,82807,3400,0,255688,1305000,271656,20978212,4009885
480628100100,Fallsburg Central School District,Sullivan,Independent Superintendent,2017-06-30 00:00:00,1321,717996301,7817819,17766393,0,1147320,83958,0,110556,0,0,0,0,0,0,0,0,0,0,49874,0,0,0,0,0,0,0,0,0,48119,0,0,0,5079,0,0,0,0,0,0,0,0,101984,9883,22245,0,0,0,0,0,5000,0,1207278,20557689,0,20812841,0,0,0,0,0,0,0,0,0,0,0,0,0,2000177,0,0,0,1094971,0,0,0,0,0,0,44465678,0,0,1570000,1670992,0,47706670,2467106,1058395,0,0,0,0,20538994,2154158,1145240,3136950,439466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370948,0,1732403,0,1263241,6050427,0,0,451684,5206,0,230207,2466843,229468,43778257,1671585
280663402200,Farmingdale Union Free School District,Nassau,Independent Superintendent,2017-06-30 00:00:00,5736,5208454399,22943977,102947004,0,16352387,3254689,0,0,0,0,0,0,0,0,0,0,0,0,504778,0,0,0,0,0,0,0,0,0,0,0,0,0,31833,0,0,0,0,0,0,0,105338,76472,124008,1254799,0,0,211018,0,0,19050,0,884433,125765809,0,32044263,0,0,0,0,0,0,0,0,0,0,0,0,0,1958004,0,0,0,926908,0,0,0,0,0,0,160694984,0,0,0,3821919,0,164516903,15550354,3361559,0,0,0,0,79832487,6422223,5991400,7812086,1602969,0,33203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83273,0,0,0,0,0,0,0,18027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7175,0,0,0,0,0,0,0,0,0,0,0,2637138,0,7570909,0,6053483,17772421,6996,76751,1577632,18645,746894,3340189,2757194,779453,164052461,3821919
310650600100,Fayetteville-Manlius Central School District,Onondaga,Independent Superintendent,2017-06-30 00:00:00,4220,2264291644,23282908,52134569,0,6231529,300740,0,21084,0,0,137101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18022,0,0,0,0,0,0,0,0,78141,156796,1251854,0,0,156810,0,0,38959,0,756500,61282105,0,20434066,0,0,0,0,0,0,0,0,0,0,0,0,0,1185548,0,0,0,358639,0,0,0,0,0,0,83260358,0,0,0,843066,0,84103424,8198905,1700340,0,0,0,0,40464349,1651859,1786704,4271459,1362474,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12153,0,0,0,0,0,0,0,0,0,0,0,1401974,0,3531604,0,2994657,11358635,34596,0,472540,5729,0,21576,2000000,1058371,82470068,843066
020740800100,Fillmore Central School District,Allegany,Central,2017-06-30 00:00:00,619,191062256,14727820,1939853,0,489205,72509,0,11004,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,0,0,0,6110,9485,64236,0,0,0,0,0,6799,0,1510130,4115093,0,11922988,0,0,0,0,0,0,0,0,0,0,0,0,0,557312,0,0,0,246204,0,0,0,0,0,0,16841597,7015000,284504,0,184041,0,24325142,5994602,633732,0,296,0,0,6799190,989225,330897,1056373,305758,0,12833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175173,0,434020,0,403040,1191274,0,0,40179,0,0,278863,1429504,469294,20580039,184040
470942101400,Fire Island Union Free School District,Suffolk,Union Free,2017-06-30 00:00:00,21,2340981560,0,5069848,0,14372,0,0,28,0,0,0,0,0,0,0,0,0,0,33079,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,16532,0,0,0,0,0,6000,0,7595,5157867,0,358425,0,0,0,0,0,0,0,0,0,0,0,0,0,10685,0,0,0,0,0,0,0,0,0,0,5526977,0,0,0,0,0,5526977,1190191,654944,0,0,0,0,1532145,298634,162776,573647,27392,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100648,0,174077,0,175477,684202,51,451,59579,4465,0,0,0,0,5764714,0
470979000400,Fishers Island Union Free School District,Suffolk,Union Free,2017-06-30 00:00:00,66,785838056,0,3280824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121356,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6143,0,0,0,45854,0,0,1484,0,24248,3479971,0,54661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534632,0,0,0,21623,0,3556255,1106044,524154,0,0,0,0,1535826,95805,129616,48924,69649,0,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26146,0,14604,0,145778,403754,0,1123,16566,8978,0,3600,0,5329,4097257,21623
280938602200,Floral Park-Bellerose Union Free School District,Nassau,Union Free,2017-06-30 00:00:00,1462,2525257790,4586566,19728995,0,2664726,457186,0,3581,0,0,0,0,0,0,0,0,0,0,477029,0,0,0,0,0,0,0,0,0,77787,0,0,0,139962,26196,0,0,0,0,0,0,0,50114,0,328278,0,0,115,0,0,610,0,238130,24192709,0,5000387,0,0,0,0,0,0,0,0,0,0,0,0,0,517509,0,0,0,201445,0,0,0,0,0,0,29912050,363044,0,0,399073,0,30674167,2663544,1577993,0,0,0,0,14727806,1581654,571542,1020972,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36706,0,401346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369739,0,1488580,0,1200933,3058738,0,0,158435,1764,0,235447,459789,128497,29768967,399072
330987301500,Florida Union Free School District,Orange,Union Free,2017-06-30 00:00:00,795,544619725,7509022,12845374,0,1535106,0,0,2538,0,0,0,0,0,0,0,0,0,0,91739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44905,22868,0,140513,0,0,5,0,0,17173,0,308645,15008866,0,5884331,0,0,0,0,0,0,0,0,0,0,0,0,0,284388,0,0,0,178286,0,0,0,0,0,0,21355871,0,0,0,243677,0,21599548,1309360,750536,0,10578,0,10832,9794596,1043916,627217,996056,224042,0,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243570,0,885036,0,750305,2250417,392,0,103375,0,164257,179456,782746,248773,20386942,243697
270733000100,Fonda-Fultonville Central School District,Montgomery,Central,2017-06-30 00:00:00,1301,588545963,23993776,8671932,0,1472762,411451,0,30407,0,0,0,0,0,0,0,0,0,0,36024,0,0,0,0,0,0,0,0,0,7324,0,0,0,0,0,0,0,0,0,0,0,371801,2150,0,160724,0,0,0,0,0,27943,0,68478,11260996,0,15843239,0,0,0,0,0,0,0,0,0,0,0,0,0,1082046,0,0,0,358253,0,0,0,0,0,0,28544534,0,0,0,1056266,0,29600800,1856920,966344,0,0,0,0,12069197,759222,473549,2177323,277581,0,18075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200637,0,1032769,0,807742,3495511,0,0,119920,2565,0,103865,1722198,514048,26648233,1056266
060737000300,Forestville Central School District,Chautauqua,Central,2017-06-30 00:00:00,469,216483071,8685587,2919077,0,821513,0,0,8623,0,0,0,0,0,0,0,0,0,0,37968,0,0,0,0,0,0,0,0,0,4771,0,0,0,0,0,0,0,0,0,0,0,0,33958,4694,80352,0,0,61,0,0,2298,0,129051,4042366,0,7155950,0,0,0,0,0,0,0,0,0,0,0,0,0,323455,0,0,0,183384,0,0,0,0,0,0,11705155,0,2124564,0,2218064,0,16047783,2143060,614483,0,0,0,0,5318623,481795,212687,815067,104834,0,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215532,0,417841,0,378175,836518,0,5469,51089,2634,0,96911,2886280,210767,14853037,2218064
530729500200,Fort Ann Central School District,Washington,Central,2017-06-30 00:00:00,460,367453855,1473048,4302279,0,494817,16644,0,10655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910,0,0,0,0,0,0,0,0,0,0,0,32996,3308,17522,56811,0,0,435,0,0,9734,0,348085,5298196,0,6323774,0,0,0,0,0,0,0,0,0,0,0,0,0,214577,0,0,0,149382,0,0,0,0,0,0,11985929,0,65462,0,16481,0,12067872,819004,498563,0,0,0,0,4610506,680588,270816,603197,146189,0,141249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124638,0,398691,0,340416,1709561,0,0,39775,64,0,8237,1235462,74552,11734011,16481
530929700100,Fort Edward Union Free School District,Washington,Union Free,2017-06-30 00:00:00,486,201200817,5400000,3183440,0,443541,228091,0,33996,0,0,0,0,0,0,0,0,0,0,96761,0,0,0,0,0,0,0,0,0,2675,0,0,0,0,0,0,0,0,0,0,0,0,4264,11433,40701,0,0,0,0,0,0,0,158145,4203047,0,6851008,0,0,0,0,0,0,0,0,0,0,0,0,0,335920,0,0,0,299666,0,0,0,0,0,0,11689641,0,0,0,218003,0,11907644,712224,503724,0,0,0,0,5443411,567907,289854,211508,169901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81501,0,515185,0,364576,1623903,0,0,51254,3736,0,66645,830000,185719,11698574,236006
