Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
020721200100,Cuba-Rushford Central School District,Allegany,Central,06/30/2022,12,745,482801078,15304230,5345152,0,781863,4723,0,17480,0,0,0,0,0,0,0,0,0,0,17943,0,0,0,0,0,0,0,0,0,25,0,0,0,0,20278,0,0,0,0,0,0,24899,118347,267700,50812,0,0,9881,0,0,8670,0,281485,6949258,0,16172458,0,0,0,0,0,0,0,0,0,0,0,0,0,1434769,24040,0,0,912531,0,0,0,0,0,0,25493056,0,895000,0,236086,0,26624142,3083683,1001853,0,0,0,0,9928033,2073509,613080,1119978,355822,0,81759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282908,0,645009,0,612830,2571955,4790,600,50996,0,0,116974,1319806,234091,24097676,236086,24333762
240760400100,Dalton-Nunda Central School District,Livingston,Central,06/30/2022,12,573,281093338,15345000,4322437,0,908089,15711,0,14440,0,0,0,0,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25801,484,49064,0,0,0,0,0,10730,0,339214,5688639,0,13689972,0,0,0,0,0,0,0,0,0,0,0,0,0,949448,11701,0,0,455367,0,0,0,0,0,0,20795127,135000,0,0,168569,0,21098696,3832590,682626,0,0,0,0,7415541,577009,515761,918499,288777,0,118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298971,0,527887,0,581116,2054128,0,0,89707,0,0,235637,1609445,398307,20150668,168569,20319237
240659200100,Dansville Central School District,Livingston,Independent Superintendent,06/30/2022,12,1225,537363514,15980000,7419680,0,1417100,122784,0,21829,0,0,0,0,0,0,0,0,0,0,47026,0,0,0,0,0,0,0,0,0,136927,0,0,0,0,0,0,0,0,0,0,0,2794,559271,44134,72650,0,0,130358,0,0,4425,0,828008,10806986,0,23205331,0,0,0,0,0,0,0,0,0,0,0,0,0,3156179,32023,0,0,1109598,0,0,0,0,0,0,38310117,6220000,0,91361,715410,0,45336888,10962133,1025511,0,1654,0,0,16448292,1450457,1372191,2678542,503480,0,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568961,0,903575,0,1021256,5132471,0,0,125110,5775,0,821316,1397355,265562,44689575,715410,45404985
470604600700,Deer Park Union Free School District,Suffolk,Independent Superintendent,06/30/2022,12,3764,3896813448,18347926,68981215,0,6472015,5570412,0,0,0,0,0,0,0,0,0,0,0,0,272687,0,0,0,0,0,0,0,0,0,23178,0,0,0,219333,0,0,0,0,0,0,0,2857973,249613,340684,200857,0,0,57289,0,0,750,0,582641,85828647,0,34746032,0,0,0,0,0,0,0,0,0,0,0,0,0,3111598,0,0,0,2299173,0,0,0,0,0,0,125985450,0,0,358820,700000,0,127044270,9308290,2179608,0,15284,0,0,60108687,4918270,5935599,5771581,1396854,0,433246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773317,0,5100418,0,4942081,17794580,49140,28379,883235,3543,0,431985,1987277,859585,123942859,700000,124642859
120722700100,Delaware Academy Central School District At Delhi,Delaware,Central,06/30/2022,12,691,729365314,14878747,9033151,0,780700,241094,0,46105,0,0,0,0,0,0,0,0,0,0,28729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11866,0,0,0,0,0,87974,8405,332189,0,0,0,0,0,196,0,207166,10777575,0,9433633,0,0,0,0,0,0,0,0,0,0,0,0,0,1267771,0,0,0,590187,0,0,0,0,0,0,22069166,0,0,0,100000,0,22169166,8366393,825806,0,0,0,0,8090293,1264437,521823,1200812,494261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335025,0,590952,0,653671,2788488,0,0,92016,0,0,5348,1375000,323525,26927850,100000,27027850
140615200700,Depew Union Free School District,Erie,Independent Superintendent,06/30/2022,12,1755,1126057992,19975001,16300941,0,2755407,113255,0,1156,0,0,2758316,0,0,0,0,0,0,0,41748,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,4597,46052,73483,0,0,758,0,0,8486,0,518073,22622674,0,22407569,0,0,0,0,0,0,0,0,0,0,0,0,0,1910599,195417,0,0,1408567,0,0,0,0,0,0,48544826,0,0,0,3488152,0,52032978,3483209,918092,0,0,0,4515,22529608,1740581,1471139,2587804,775756,0,221749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635190,0,1543689,0,1577190,4484253,6117,2000,308340,0,0,615864,3385000,1046149,47336245,3488152,50824397
030774300100,Deposit Central School District,Broome,Central,06/30/2022,12,444,648599687,6902268,7961176,0,405190,139509,0,18737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121604,2000,282545,0,0,0,0,0,4451,0,525677,9460889,0,7780333,0,0,0,0,0,0,0,0,0,0,0,0,0,1183712,119926,0,0,513103,0,0,0,0,0,0,19057963,1335000,391484,0,20233,0,20804680,991617,630048,0,881,0,0,7486332,1216533,489602,930693,254383,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153933,0,441773,0,467650,3962982,0,0,75394,0,0,126995,1021484,259794,18512507,20233,18532740
250723200100,Deruyter Central School District,Madison,Central,06/30/2022,12,311,259735898,7478446,4083962,0,344579,0,0,2451,0,0,0,0,0,0,0,0,0,0,36047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28234,0,0,0,0,0,0,0,442671,0,19659,0,0,0,0,0,0,0,293232,5250835,0,6853675,0,0,0,0,0,0,0,0,0,0,0,0,0,967373,0,0,0,287902,0,0,0,0,0,0,13359785,4770000,483200,0,1177869,0,19790854,888721,693676,0,0,0,0,5303397,958956,196738,658304,158769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,40696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141230,0,391288,0,400642,1468518,0,2002,70731,158,0,71491,858769,189023,12510609,1177869,13688478
550634200300,Dobbs Ferry Union Free School District,Westchester,Independent Superintendent,06/30/2022,12,1510,1804384964,25930830,39073568,0,1870329,51528,0,0,0,0,931779,0,0,0,0,0,0,0,820591,0,0,0,0,0,0,0,0,0,91870,0,0,0,599989,0,0,0,0,0,0,0,0,146380,1053,235476,0,0,0,0,0,0,0,337458,44160021,0,6027465,0,0,0,0,0,0,0,0,0,0,0,0,0,918894,9900,0,0,730582,0,0,0,0,0,0,51846862,0,0,0,53251,0,51900113,13322438,1318846,0,0,0,939901,26282985,2378607,2047059,1573054,810338,0,84655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380745,0,2390170,0,2049285,5643243,0,0,153446,3036,352945,38825,1152100,468157,61516712,53251,61569963
210750500200,Dolgeville Central School District,Herkimer,Central,06/30/2022,12,787,371504605,7730000,4477799,0,615364,8203,0,12763,0,0,0,0,0,0,0,0,0,0,11645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,9783,38205,0,0,12964,0,0,0,0,402575,5591121,0,13571220,0,0,0,0,0,0,0,0,0,0,0,0,0,2327149,0,0,0,604097,0,0,0,0,0,0,22093587,0,0,142152,137352,0,22373091,2342573,538685,0,0,0,0,9262276,1298280,371796,812329,120304,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189961,0,639047,0,603812,2934858,0,2381,52469,0,0,134113,1414395,315636,21033035,137352,21170387
130923800200,Dover Union Free School District,Dutchess,Union Free,06/30/2022,12,1328,924942308,1562012,16890143,0,1538262,2525003,0,59290,0,0,0,0,0,0,0,0,0,0,58695,0,0,0,0,0,0,0,0,0,76397,0,0,0,0,0,0,0,0,0,0,0,0,40695,2775,170871,0,0,50120,0,0,52284,0,426114,21890649,0,14008167,0,0,0,0,0,0,0,0,0,0,0,0,0,3177253,44161,0,0,1244835,0,0,0,0,0,0,40365065,0,0,0,1043774,0,41408839,4415216,862454,0,1255,0,0,17928383,2444494,1304052,2368752,687932,0,138253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395021,0,1371509,0,1325083,4017448,0,964,149752,0,236390,334908,200401,45728,38229688,1043774,39273462
120718200100,Downsville Central School District,Delaware,Central,06/30/2022,12,209,881517513,7290000,8183405,0,189515,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205364,1063,0,36179,0,0,6857,0,0,0,0,221433,8856103,0,1801764,0,0,0,0,0,0,0,0,0,0,0,0,0,422042,0,0,0,222788,0,0,0,0,0,0,11302697,0,0,0,94855,0,11397552,1232567,727580,0,0,0,0,3805592,423713,317808,676786,188073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183789,0,273351,0,342778,2225320,5853,0,35787,0,0,23046,455000,275781,11192824,94855,11287679
500624000100,Dryden Central School District,Tompkins,Independent Superintendent,06/30/2022,12,1243,886791112,27310000,17318711,0,1935005,79828,0,25105,0,0,0,0,0,0,0,0,0,0,13348,0,0,0,0,0,0,0,0,0,1130,0,0,0,45116,0,0,0,0,0,0,0,0,29661,6633,118036,0,100,3275,0,0,37105,0,1857407,21470460,0,21737976,0,0,0,0,0,0,0,0,0,0,0,0,0,3852993,0,0,0,1260500,0,0,0,0,0,0,48321929,0,0,0,3603251,0,51925180,3040810,926193,0,0,0,0,22890396,1795917,680214,1851352,422186,0,22966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526992,0,1188524,0,1340759,5291381,0,0,310444,268,0,208504,1960000,1333600,43853777,3515597,47369374
420724200100,Duanesburg Central School District,Schenectady,Central,06/30/2022,12,633,465073347,12141880,7585953,0,798111,0,0,13591,0,0,0,0,0,0,0,0,0,0,184663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7186,1297,2000,16980,0,0,125462,0,0,148,0,407767,9143158,0,8588895,0,0,0,0,0,0,0,0,0,0,0,0,0,1202444,170,0,0,396485,0,0,0,0,0,0,19331152,221880,0,0,1445667,0,20998699,1416013,692607,0,2621,0,0,7376147,1094550,552726,1309520,245681,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225642,0,499895,0,524508,1937797,0,0,38392,0,3655,56565,1321701,600166,17899194,1445667,19344861
570780300100,Dundee Central School District,Yates,Central,06/30/2022,12,615,591397452,10725000,5234668,0,506156,223231,0,13917,0,0,0,0,0,0,0,0,0,0,137039,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,102742,16081,27811,0,0,70750,0,0,2236,0,212746,6549127,0,12284333,0,0,0,0,0,0,0,0,0,0,0,0,0,2150957,35192,0,0,594298,0,0,0,0,0,0,21613907,0,776000,0,47009,0,22436916,1276894,655972,0,0,0,0,8623592,873427,509222,972773,300883,0,44350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246482,0,412046,0,518975,2354092,0,0,86135,0,0,379256,1771000,287250,19337032,47009,19384041
060512000000,Dunkirk City School District,Chautauqua,City Public School,06/30/2022,12,1957,608989415,29030000,8276668,0,1749117,279686,0,26681,0,0,0,0,0,0,0,0,0,0,15887,0,0,0,0,0,0,0,0,0,35,0,0,0,131248,0,0,0,0,0,0,0,30641,94936,233568,21851,0,0,13187,0,0,0,0,292453,11165958,0,36906725,0,0,0,0,0,0,0,0,0,0,0,0,0,5513647,0,0,0,1905893,0,0,0,0,0,0,55492223,0,0,0,139361,0,55631584,6072939,986701,0,0,0,100,30171989,2922630,2034686,1268108,512840,0,115198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456451,0,1758347,0,1600476,4678702,4193,33318,119393,0,0,785881,3345000,972076,57839028,139361,57978389
140604000100,East Aurora Union Free School District,Erie,Independent Superintendent,06/30/2022,12,1643,1797416297,30975000,23017535,0,1578560,25646,0,31644,0,0,2556826,0,0,0,0,0,0,0,307463,0,0,0,0,0,0,0,0,0,0,0,0,0,115415,0,0,0,0,0,0,0,0,8505,57721,75237,0,0,6880,0,0,124939,0,243526,28149897,0,12539454,0,0,0,0,0,0,0,0,0,0,0,0,0,2268759,14751,0,0,208175,0,0,0,0,0,0,43181036,0,0,0,156754,0,43337790,3957055,1285006,0,7598,0,0,20107988,2374439,978375,2022391,608419,0,109079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,0,0,0,0,0,0,0,0,0,0,0,467182,0,1309894,0,1322715,3215949,0,2511,106465,0,0,402479,3080000,1222688,42584381,156754,42741135
320724600100,East Bloomfield Central School District,Ontario,Central,06/30/2022,12,761,532909014,21945000,9202478,0,1207389,755,0,24603,0,0,0,0,0,0,0,0,0,0,28535,0,0,0,0,0,0,0,0,0,-2495,0,0,0,0,0,0,0,0,0,0,0,0,155934,1776,15045,0,0,463294,0,0,4834,0,254116,11356264,0,11044402,0,0,0,0,0,0,0,0,0,0,0,0,0,1232924,32059,0,0,523366,0,0,0,0,0,0,24189015,0,223000,0,512890,0,24924905,9785914,727391,0,13170,0,0,9916053,1299232,633295,1305395,432806,0,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222699,0,718246,0,692250,2749805,0,0,81257,1369,0,42951,2042200,533037,31203192,512890,31716082
380624900100,East Greenbush Central School District,Rensselaer,Independent Superintendent,06/30/2022,12,4030,3350698857,39204697,54396442,0,3882890,6548002,0,56426,0,0,0,0,0,0,0,0,0,0,556404,0,0,0,0,0,0,0,0,0,2950,0,0,0,192884,0,0,0,0,0,0,0,0,324475,85990,221108,0,0,403630,0,0,47849,0,817889,67536939,0,29253590,0,0,0,0,0,0,0,0,0,0,0,0,0,6046928,0,0,0,2264510,0,0,0,0,0,0,105101967,0,5165000,98333,5775255,0,116140555,20082572,1559466,0,0,0,152475,51140426,3866506,3066333,5843482,1011553,0,223187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619581,0,3557950,0,3606224,13794644,35605,31124,403449,3690,0,694354,7055000,883767,118631388,5775255,124406643
470925000100,East Hampton Union Free School District,Suffolk,Union Free,06/30/2022,12,1783,16708711552,42418990,54510163,0,169772,434852,0,0,0,0,0,0,0,0,0,0,0,0,15112513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64670,0,0,0,0,0,0,171880,191104,600,178100,0,0,10908,0,0,24700,0,445211,71314473,0,3698142,0,0,0,0,0,0,0,0,0,0,0,0,0,1792677,0,0,0,1151585,0,0,0,0,0,0,77956877,0,0,0,8805220,0,86762097,12257438,1521527,0,0,0,0,31204864,3134695,3356502,2135419,1301150,0,243144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140702,0,2848676,0,2785775,10241713,56033,11404,148470,6560,0,740262,4471567,1661729,79327701,8805220,88132921
260641900100,East Irondequoit Central School District,Monroe,Independent Superintendent,06/30/2022,12,2710,1662896356,50390000,37734724,0,6949177,502027,0,0,0,0,3836069,0,0,0,0,0,0,0,426755,0,0,0,0,0,0,0,0,0,6811,0,0,0,291913,927885,0,0,0,0,0,0,0,289823,99513,17658,0,0,10776,0,0,9528,0,756341,51859000,0,36799768,0,0,0,0,0,0,0,0,0,0,0,0,0,4224216,84585,0,0,2212209,0,0,0,0,0,0,95179778,800000,0,0,10372381,0,106352159,15297974,2332932,0,3442,0,4000,35614581,4231666,3083899,4185087,974405,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313034,0,2189479,0,2473633,12090483,3578,24470,576782,4763,0,1421798,7201632,1870456,94899594,10372381,105271975
470642100300,East Islip Union Free School District,Suffolk,Independent Superintendent,06/30/2022,12,3358,3940724838,69088365,67289024,0,5702575,593961,0,0,0,0,0,0,0,0,0,0,0,0,1403780,0,0,0,0,0,0,0,0,0,11758,0,0,0,257521,0,0,0,0,0,0,0,0,592189,476990,227101,0,0,276965,0,0,383498,0,2236726,79452088,0,40543942,0,0,0,0,0,0,0,0,0,0,0,0,0,4407965,1726,0,0,1800714,0,0,0,0,0,0,126206435,24595000,4027969,0,9244545,0,164073949,26221299,2239102,0,0,0,20187,60131493,2405102,2514422,5061611,1297508,0,347788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45622,0,0,0,0,0,0,0,0,531206,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379623,0,4558514,0,4341351,14871060,39111,0,681510,51024,798668,142868,5397969,1650001,134727283,9244545,143971828
280638600300,East Meadow Union Free School District,Nassau,Independent Superintendent,06/30/2022,12,7398,5240501579,59893365,131624615,0,13756817,9926556,0,13797,0,0,0,0,0,0,0,0,0,0,572058,0,0,0,0,0,0,0,0,0,5186,0,0,0,54465,0,0,0,0,0,0,0,1074093,10283,274005,157458,0,0,2256,0,0,60736,0,2065366,159597691,0,54232601,0,0,0,0,0,0,0,0,0,0,0,0,0,4929015,0,0,0,5175125,0,0,0,0,0,0,223934432,0,0,13569250,7265259,0,244768941,30100462,2592340,0,0,0,0,115412936,8708422,8076529,12501724,2639644,0,624752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326613,0,99441,0,0,0,0,0,0,39411,0,0,0,0,0,0,0,0,0,0,0,2313293,0,8725048,0,8064473,27104158,208561,172887,345979,4233,0,924282,6940200,2072868,237998256,7265259,245263515
470909603400,East Moriches Union Free School District,Suffolk,Union Free,06/30/2022,12,672,1041606622,18095000,20023836,0,1414019,55244,0,0,0,0,0,0,0,0,0,0,0,0,958287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102891,42949,27615,0,0,0,0,0,29016,0,122736,22776593,0,8307031,0,0,0,0,0,0,0,0,0,0,0,0,0,949670,10000,0,0,307913,0,0,0,0,0,0,32351207,0,0,6077105,5875455,0,44303767,2469855,598454,0,0,0,0,18956125,828580,405268,1392724,196388,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178654,0,751098,0,698197,2479392,0,6390,87882,0,0,103816,860000,506488,30519561,5875455,36395016
470978701700,East Quogue Union Free School District,Suffolk,Union Free,06/30/2022,12,359,2183887126,7520000,22368755,0,600856,1300179,0,0,0,0,0,0,0,0,0,0,0,0,73844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55972,0,9388,0,0,525,0,0,0,0,78119,24487638,0,1781991,0,0,0,0,0,0,0,0,0,0,0,0,0,328304,7077,0,0,174838,0,0,0,0,0,0,26779848,0,0,0,450000,0,27229848,2210586,705207,0,0,0,0,17093594,294196,142161,1332746,29633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169348,0,514628,0,498707,1721366,9634,5601,23733,1611,0,35800,300000,327448,25415999,450000,25865999
390669800200,East Ramapo Central School District,Rockland,Independent Superintendent,06/30/2022,12,9484,11451845022,82865000,145762671,0,8362456,255061,0,0,0,0,0,0,0,0,0,0,0,0,623351,0,0,0,0,0,0,0,0,0,0,0,0,0,271593,0,0,0,0,0,0,0,0,321751,83866,127578,0,0,95262,0,0,18850,0,1072403,156994842,0,101048336,0,0,0,0,0,0,0,0,0,0,0,0,0,95779451,0,0,0,10134678,0,0,0,0,0,0,363957307,0,0,0,7592339,0,371549646,20559627,4037633,0,328937,0,346809,175733107,11495050,11281370,50722458,1451091,0,238443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87911,0,0,0,0,0,0,0,0,0,0,0,2480055,0,7342817,0,6576476,26490128,0,0,1093526,0,0,11991029,2840000,2951705,338048172,7592339,345640511
260665001300,East Rochester Union Free School District,Monroe,Independent Superintendent,06/30/2022,12,937,570224599,9990000,13187504,0,1744102,131962,0,11258,0,0,1299540,0,0,0,0,0,0,0,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,0,0,0,0,0,0,132312,41815,142389,46473,0,0,164898,0,0,10741,0,655962,17579138,0,12301615,0,0,0,0,0,0,0,0,0,0,0,0,0,1599071,26927,0,0,631121,0,0,0,0,0,0,32137872,0,0,0,970980,0,33108852,3012992,1161407,0,38451,0,0,12665947,1057169,741974,630598,552084,0,15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257630,0,851594,0,828244,4653128,0,7691,102048,117,0,345689,1601637,327209,28896433,970980,29867413
