Muni Code,Entity Name,County,District Type,Fiscal Year End Date,Enrollment,Full Value,Total Debt Outstanding at End of FY,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
170709400100,Broadalbin-Perth Central School District,Fulton,Central,2015-06-30 00:00:00,1733,764926917,20537621,11651892,0,1967206,0,0,33685,0,0,0,0,0,0,0,0,0,0,133708,0,0,0,0,0,0,0,0,0,133855,0,0,0,0,21855,0,0,0,0,0,0,65901,6876,7599,270381,0,0,11999,0,0,3863,0,364125,14672945,0,17143735,0,0,0,0,0,0,0,0,0,0,0,0,0,1084938,0,0,0,369002,0,0,0,0,0,0,33270620,1971663,0,0,286437,0,35528720,2248862,1261488,0,2440,0,0,14602069,1414576,751923,1864786,360059,0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460594,0,1913564,0,1079202,3181919,3156,3299,153615,13288,0,473132,3294502,792330,33927379,298359
260681900100,Brockport Central School District,Monroe,Independent Superintendent,2015-06-30 00:00:00,3451,1197656770,37405786,24352570,0,5280440,74335,0,15087,0,0,3261252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14902,0,0,0,0,0,0,0,0,0,0,0,0,317746,68407,682842,0,0,28512,0,0,58967,0,918991,35074051,0,37322562,0,0,0,0,0,0,0,0,0,0,0,0,0,2270308,0,0,0,948684,0,0,0,0,0,0,75615605,21695000,0,0,2459846,0,99770451,14608997,2008945,0,4887,0,0,32176969,2329886,2102126,4502143,1061745,0,89716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675242,0,3963017,0,2430816,10347566,7206,23117,342027,9189,0,368180,4210789,909707,83458106,2459846
060768200100,Brocton Central School District,Chautauqua,Central,2015-06-30 00:00:00,537,181602724,25588273,3498357,0,1053815,0,0,13143,0,0,0,0,0,0,0,0,0,0,24849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,1268,0,0,0,0,0,369,52551,58552,0,0,222267,0,0,1062,0,210993,5147626,0,11218514,0,0,0,0,0,0,0,0,0,0,0,0,0,530174,0,0,0,217819,0,0,0,0,0,0,17114133,3550497,359033,0,482721,0,21506384,1251024,837867,0,0,0,0,7254122,823155,376280,442631,131623,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217022,0,750672,0,421019,1726166,0,3341,105315,1057,0,28438,2359059,418892,17227301,482721
550624700300,Bronxville Union Free School District,Westchester,Independent Superintendent,2015-06-30 00:00:00,1714,2814355718,17560000,38763957,0,1465272,0,0,0,0,0,326674,0,0,0,0,0,0,0,1437027,0,0,0,0,0,0,0,0,0,0,0,0,0,457932,14917,0,0,0,0,0,0,382154,110715,10818,412468,0,0,2072,0,0,16952,0,707264,44108222,0,2341390,0,0,0,0,0,0,0,0,0,0,0,0,0,363542,0,0,0,0,0,0,0,0,0,0,46813154,2000000,0,0,3045139,0,51858293,8711984,1777059,0,0,0,22735,23570600,1990982,1305127,638364,1160268,0,15464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601134,0,3626167,0,1770925,3930837,0,0,156770,21378,302684,149340,2050000,580411,52450157,3045139
250709500900,Brookfield Central School District,Madison,Central,2015-06-30 00:00:00,208,79841742,3900000,1087441,0,206259,0,0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1735,30454,0,0,0,0,0,0,0,166295,1494663,0,4043027,0,0,0,0,0,0,0,0,0,0,0,0,0,150648,0,0,0,103066,0,0,0,0,0,0,5791404,0,0,0,258374,0,6049778,427745,280822,0,0,0,0,2261515,355876,183235,469187,109067,0,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98433,0,290269,0,159617,489684,0,0,19092,378,0,0,470000,117717,5763874,258374
470909600300,Brookhaven-Comsewogue Union Free School District,Suffolk,Union Free,2015-06-30 00:00:00,3670,2289575578,19639244,45258782,0,6502082,0,0,1265,0,0,0,0,0,0,0,0,0,0,352005,0,0,0,0,0,0,0,0,0,0,0,0,0,37465,0,0,0,0,0,0,0,375035,44041,63990,512932,0,0,20163,0,0,38760,0,232579,53439099,0,27371905,0,0,0,0,0,0,0,0,0,0,0,0,0,1305693,0,0,0,620268,0,0,0,0,0,0,82736965,0,0,0,910859,0,83647824,5930431,1360785,0,0,0,25515,42512074,2456372,2908968,4271116,1027764,0,47725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187325,0,6197101,0,3220746,7691622,0,114326,388714,9846,0,803094,1729946,832289,82723022,910859
380709900200,Brunswick Central School District,Rensselaer,Central,2015-06-30 00:00:00,1172,616664741,12070000,10272634,0,1507724,0,0,7184,0,0,0,0,0,0,0,0,0,0,390614,0,0,0,0,0,0,0,0,0,142515,0,0,0,0,0,0,12211,0,0,0,0,3630,8040,600,286346,0,0,110175,0,0,37667,0,520194,13299534,0,8712156,0,0,0,0,0,0,0,0,0,0,0,0,0,424513,0,0,0,233459,0,0,0,0,0,0,22669662,0,0,0,1821029,0,24490691,1783344,835950,0,0,0,0,9100042,1133829,644400,1061348,274666,0,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66409,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426493,0,1368032,0,785565,2932680,2152,3741,91110,15000,0,75452,1415000,428886,22534826,1821029
160754100100,Brushton-Moira Central School District,Franklin,Central,2015-06-30 00:00:00,768,168242301,13215707,2108720,0,821052,0,0,18448,0,0,0,0,0,0,0,0,0,0,172851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158282,6902,30600,130832,0,0,0,0,0,990,0,131447,3580124,0,13228484,0,0,0,0,0,0,0,0,0,0,0,0,0,745814,0,0,0,347469,0,0,0,0,0,0,17901891,117155,0,0,45092,0,18064138,987077,851302,0,0,0,0,6554772,776240,400806,805744,116566,0,22420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231721,0,756103,0,449289,2906202,0,0,71587,7692,0,206556,1936978,558506,17662472,45092
140507000000,Buffalo City School District,Erie,City Public School,2015-06-30 00:00:00,38279,6717884039,1009883212,56995611,0,13327147,0,0,0,0,0,40167930,0,0,0,0,0,0,0,747866,0,0,0,0,0,0,0,0,0,0,0,0,0,948072,0,0,0,0,0,0,0,0,37785919,77209,734312,0,0,0,0,0,0,0,18049086,168833152,0,697954694,0,0,0,0,0,0,0,0,0,0,0,0,0,53443159,184507,0,0,26622217,717956,0,0,0,0,0,947755685,236975000,0,0,125164958,0,1309895643,74742732,8760803,0,0,0,3063347,427977963,34540677,20669197,49361926,3060010,0,10837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6729369,0,35073646,0,19510731,113390482,0,78536,5104274,195172,2580353,30648837,92115169,55415207,983283864,125567082
410604900100,Burnt Hills-Ballston Lake Central School District,Saratoga,Independent Superintendent,2015-06-30 00:00:00,3074,1767938324,37795001,31657718,0,4991321,12705,0,37943,0,0,0,0,0,0,0,0,0,0,267616,0,0,0,0,0,0,0,0,0,49991,0,0,0,0,0,0,0,0,0,0,0,0,174380,74676,670010,0,0,21582,0,0,311388,0,497089,38766419,0,20291418,0,0,0,0,0,0,0,0,0,0,0,0,0,1429142,0,0,0,102854,0,0,0,0,0,0,60589833,0,0,0,618585,0,61208418,6407377,930325,0,31466,0,0,31704714,1557644,1673016,2958654,450885,0,260022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282036,0,4293658,0,2353895,6602696,0,0,135243,1656,0,150294,2765000,1045445,64713450,618585
550659000100,Byram Hills Central School District,Westchester,Independent Superintendent,2015-06-30 00:00:00,2538,4761790248,39960000,72979381,0,2937211,3775415,0,0,0,0,589234,0,0,0,0,0,0,0,130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35009,0,0,0,0,0,0,0,30318,8456,1290438,0,0,59793,0,0,447749,0,165759,82449482,0,4215003,0,0,0,0,0,0,0,0,0,0,0,0,0,591259,0,0,0,53868,0,0,0,0,0,0,87309612,0,0,0,7193314,0,94502926,6677960,2063163,0,0,0,184724,37536330,5046038,2653794,3704469,1489774,0,452845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934685,0,5614512,0,3103671,8916396,421171,41512,348556,31739,142251,0,5110000,1771707,87361010,7193314
180710700100,Byron-Bergen Central School District,Genesee,Central,2015-06-30 00:00:00,993,336421061,16967467,6380280,0,1803899,52415,0,13265,0,0,120483,0,0,0,0,0,0,0,106322,0,0,0,0,0,0,0,0,0,8769,0,0,0,0,13983,0,0,0,0,0,0,0,8639,0,177329,0,0,4875,0,0,50927,0,285263,9026449,0,12011046,0,0,0,0,0,0,0,0,0,0,0,0,0,899641,0,0,0,276545,0,0,0,0,0,0,22213681,0,185500,0,0,0,22399181,1610765,583904,0,0,0,0,8834143,1243194,561558,1203727,411712,0,19523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375065,0,1199220,0,547490,2091395,0,0,79466,8326,0,76470,2310500,550888,21775319,0
190710800100,Cairo-Durham Central School District,Greene,Central,2015-06-30 00:00:00,1195,855079505,8726542,11474335,0,1224606,317819,0,40969,0,0,0,0,0,0,0,0,0,0,121783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42690,0,128624,0,0,2459,0,0,1315,0,515912,13870512,18,13697514,0,0,0,0,0,0,0,0,0,0,0,0,0,1334529,0,0,0,392059,0,0,0,0,0,0,29294632,921542,0,0,144982,0,30361156,2698133,1160661,0,402,0,0,13304812,1355681,690378,1768603,217905,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547409,0,1662856,0,964181,2777790,0,0,70459,5092,4523,167293,2405000,281191,30291217,115245
240711000100,Caledonia-Mumford Central School District,Livingston,Central,2015-06-30 00:00:00,818,335701289,6571500,5319769,0,1234550,60399,0,12380,0,0,197581,0,0,0,0,0,0,0,118475,0,0,0,0,0,0,0,0,0,70270,0,0,0,0,0,0,25513,0,0,0,0,0,235337,13717,245526,0,0,10030,0,0,2180,0,167136,7712863,0,9070664,0,0,0,0,0,0,0,0,0,0,0,0,0,581388,0,0,0,231715,0,0,0,0,0,0,17596630,2260000,60000,0,2288372,0,22205002,1240911,647721,0,0,0,0,7784405,1351712,490907,897875,354630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260653,0,1031218,0,556392,1636845,10280,0,101619,0,0,68311,1655000,303393,18460373,2288372
530790601000,Cambridge Central School District,Washington,Central,2015-06-30 00:00:00,865,504241560,15880107,7226985,0,1000854,807,0,22844,0,0,0,0,0,0,0,0,0,0,26443,0,0,0,0,0,0,0,0,0,6121,0,0,0,0,0,0,0,0,0,0,0,0,6360,1065,207282,0,0,1005,0,0,101,0,712117,9211984,0,9946257,0,0,0,0,0,0,0,0,0,0,0,0,0,666532,0,0,0,226504,0,0,0,0,0,0,20051277,0,176117,0,199959,0,20427353,1276629,591431,0,0,0,0,7637110,892728,525621,1123814,317540,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321404,0,1051455,0,584875,3619722,2262,2940,67637,3172,0,131369,1713168,497467,20389430,199959
300711400100,Camden Central School District,Oneida,Central,2015-06-30 00:00:00,2167,706882317,59320000,8671033,0,1943309,3968,0,33859,0,0,0,0,0,0,0,0,0,0,25878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436513,29747,274094,0,0,34999,0,0,31328,0,626094,12110822,0,33498738,0,0,0,0,0,0,0,0,0,0,0,0,0,1132229,0,0,0,798293,0,0,0,0,0,0,47540082,9990000,0,0,818553,0,58348635,9673020,1056713,0,5293,0,0,19937447,1893996,1367475,2753343,696268,0,5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697784,0,2612239,0,1448360,7495903,53754,5044,172770,17080,0,151000,5060000,2378174,57648021,18553
460711700200,Campbell-Savona Central School District,Steuben,Central,2015-06-30 00:00:00,802,243858308,25420000,3571323,0,1183527,203123,0,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20136,0,0,0,0,0,0,0,0,0,0,0,0,159875,84200,152246,0,0,48587,0,0,7903,0,540003,5986411,0,16335351,0,0,0,0,0,0,0,0,0,0,0,0,0,590903,0,0,0,401673,0,0,0,0,0,0,23314338,0,1575000,0,52382,0,24941720,3474479,1411959,0,548,0,0,8575445,738360,437993,967649,275509,0,7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259289,0,930165,0,515187,2352363,0,0,100975,579,0,294601,3870000,481945,24731364,52382
270712000100,Canajoharie Central School District,Montgomery,Central,2015-06-30 00:00:00,931,355935956,14420000,5654863,0,1203612,27378,0,30628,0,0,0,0,0,0,0,0,0,0,8370,0,0,0,0,0,0,0,0,0,10593,0,0,0,0,7701,0,0,0,0,0,0,136606,20877,2579,102806,0,0,920,0,0,0,0,252904,7459837,0,12229063,0,0,0,0,0,0,0,0,0,0,0,0,0,638748,0,0,0,292040,0,0,0,0,0,0,20619688,0,0,0,15404,0,20635092,1982148,1019523,0,187,0,0,8578129,748462,351500,834409,304638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289875,0,1040656,0,626342,2399832,0,1561,55860,14503,0,86083,1415000,724201,20761381,15404
320508000000,Canandaigua City School District,Ontario,City Public School,2015-06-30 00:00:00,3554,2199213750,35343770,37736584,0,4165627,467402,0,191340,0,0,0,0,0,0,0,0,0,0,279384,0,0,0,0,0,0,0,0,0,9236,0,0,0,52155,0,0,0,0,0,0,0,0,48799,73669,479450,0,0,0,0,0,603174,0,317810,44424630,0,24709322,0,0,0,0,0,0,0,0,0,0,0,0,0,1630052,0,0,0,788611,0,0,0,0,0,0,71552615,0,0,0,5582187,0,77134802,4685421,1319404,0,344898,0,0,32252314,3069846,2004531,3537403,996352,0,20135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68971,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605703,0,4304602,0,2441194,8100039,0,97472,410463,12954,0,119944,3984076,1255620,70750325,5582187
020710300200,Canaseraga Central School District,Allegany,Central,2015-06-30 00:00:00,220,94776104,6445000,1518059,0,363663,27429,0,9055,0,0,0,0,0,0,0,0,0,0,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28141,0,0,0,0,0,2713,9880,32863,0,0,8549,0,0,1279,0,181409,2186084,0,4408001,0,0,0,0,0,0,0,0,0,0,0,0,0,235619,0,0,0,152770,0,0,0,0,0,0,6982474,6145000,350646,0,9150,0,13487270,433515,417637,0,0,0,0,3133169,379660,121340,357728,79183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93603,0,319570,0,184662,568266,0,0,44416,810,0,39069,635646,87880,6943619,9150
250645700100,Canastota Central School District,Madison,Independent Superintendent,2015-06-30 00:00:00,1375,484514585,7326537,8982735,0,2224645,50409,0,28541,0,0,0,0,0,0,0,0,0,0,9171,0,0,0,0,0,0,0,0,0,6161,0,0,0,0,0,0,0,0,0,0,0,0,7097,15532,132125,0,0,14254,0,0,13765,0,491165,11975600,0,13238675,0,0,0,0,0,0,0,0,0,0,0,0,0,774248,0,0,0,394273,0,0,0,0,0,0,26382796,306000,0,0,1136774,0,27825570,1939110,762776,0,1222,0,0,13207097,1066212,549014,1602446,307588,0,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392905,0,1488655,0,818779,3224980,51070,6926,77124,3032,0,55947,1195889,329828,27204732,1136774
490712200100,Candor Central School District,Tioga,Central,2015-06-30 00:00:00,748,243705743,13345673,4284478,0,953633,0,0,14954,0,0,0,0,0,0,0,0,0,0,11958,0,0,0,0,0,0,0,0,0,7629,0,0,0,0,0,0,0,0,0,0,0,0,55323,0,133402,0,0,0,0,0,10273,0,437731,5909381,0,10717775,0,0,0,0,0,0,0,0,0,0,0,0,0,431984,0,0,0,286674,0,0,0,0,0,0,17345814,267977,0,0,2039294,0,19653085,1955120,672019,0,166,0,0,7375600,766525,339925,997838,298366,0,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,297981,0,846461,0,502869,2798909,1484,1000,50287,4753,0,64692,1476143,193946,18730717,2039294
460712400100,Canisteo-Greenwood Central School District,Steuben,Central,2015-06-30 00:00:00,921,309081012,12685000,4047408,0,1088168,197403,0,14401,0,0,0,0,0,0,0,0,0,0,73676,0,0,0,0,0,0,0,0,0,6725,0,0,0,0,15960,0,0,0,0,0,0,0,37358,6638,88972,0,0,43719,0,0,0,0,288364,5908792,0,16272258,0,0,0,0,0,0,0,0,0,0,0,0,0,895125,0,0,0,359258,0,0,0,0,0,0,23435433,5850000,0,0,0,0,29285433,6783987,467558,0,0,0,0,8762952,1203881,595429,898842,241170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345255,0,1255174,0,789284,2985933,0,0,125742,6400,162074,1876,3115000,444931,28283553,0
400612500100,Canton Central School District,St. Lawrence,Independent Superintendent,2015-06-30 00:00:00,1229,427266856,17634291,7102805,0,1545045,90207,0,18285,0,0,0,0,0,0,0,0,0,0,40777,0,0,0,0,0,0,0,0,0,6265,0,0,0,0,0,0,0,0,0,0,0,45227,139765,0,192853,0,0,1968,0,0,53585,0,245393,9482175,0,16747163,0,0,0,0,0,0,0,0,0,0,0,0,0,763650,0,0,0,95812,0,0,0,0,0,0,27088800,13813892,0,0,978158,0,41880850,2635450,526734,0,0,0,10000,10220799,997614,532920,1362244,336770,0,6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439631,0,1138698,0,686842,5611507,0,0,117469,4666,0,265726,1310195,462015,26720374,978158
280659701100,Carle Place Union Free School District,Nassau,Independent Superintendent,2015-06-30 00:00:00,1346,2059600322,9720014,39249847,0,3085671,336479,0,1048,0,0,0,0,0,0,0,0,0,0,485338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71128,30450,326822,0,1075,3285,0,0,18609,0,311788,43921540,0,4219754,0,0,0,0,0,0,0,0,0,0,0,0,0,569747,0,0,0,110477,0,0,0,0,0,0,48821518,0,0,0,5143337,0,53964855,6814744,1361841,0,0,0,0,23798372,1943750,1546870,1190052,821934,0,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951066,0,3639704,0,1882563,3690813,0,5609,387205,9923,324743,19874,1417576,319052,50195095,5143337
370612900200,Carmel Central School District,Putnam,Independent Superintendent,2015-06-30 00:00:00,4233,3308306581,32521937,77197068,0,11133929,4597,0,42571,0,0,0,0,0,0,0,0,0,0,403652,0,0,0,0,0,0,0,0,0,0,0,0,0,96308,0,0,0,0,0,0,0,62361,1207083,404337,737276,0,0,9405,0,0,31564,0,444744,91774895,0,25523663,0,0,0,0,0,0,0,0,0,0,0,0,0,1294850,0,0,0,505654,0,0,0,0,0,0,119099062,14905000,0,0,779885,0,134783947,13374028,2364419,0,61166,0,81100,54276081,3026394,5877211,5616558,938806,0,22276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611745,0,8998713,0,4607315,16136793,9330,0,493342,30012,1146140,271808,2762558,1943468,124941661,779884
220691500100,Carthage Central School District,Jefferson,Independent Superintendent,2015-06-30 00:00:00,3377,813552805,25696176,7284964,0,1221592,174086,0,12328,0,0,0,0,0,0,0,0,0,0,48426,0,0,0,0,0,0,0,0,0,14577,0,0,0,9352,0,0,0,0,0,0,0,0,19113,11700,822636,0,0,15336,0,0,21127,0,835357,10490594,0,34361334,0,0,0,0,0,73358,0,0,0,0,0,0,0,18716249,0,0,0,1044167,0,0,0,0,0,0,64685702,0,0,0,2416175,0,67101877,4270295,1141332,0,11254,0,0,24792696,3841037,1405780,4595053,375508,0,9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419137,0,3191190,0,1990849,7518931,0,0,339789,21494,0,786342,8089261,1416792,65388830,2416175
