CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1130,"Utilities Gross Receipts Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,UTILITIES GROSS RECEIPTS TAX,,214909,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A11301,"Traffic Viol Bureau, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,20094,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A11304,"Traffic Viol Bureau, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,100,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1170,"Franchises",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER NON-PROPERTY TAXES,FRANCHISES,,93577,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1190,"Interest & Penalties On Non-Property Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER NON-PROPERTY TAXES,MISCELLANEOUS NON-PROPERTY TAXES,,2276,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A12101,"Mayor, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,58727,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A12104,"Mayor, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,1600,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1230,"Treasurer Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,66875,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1235,"Charges For Tax Redemption",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,5502,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1255,"Clerk Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,32967,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13101,"Dir of Finance, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,104203,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13102,"Dir of Finance, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,310,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13104,"Dir of Finance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,11852,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13204,"Auditor, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,22746,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13551,"Assessment, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,67399,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13552,"Assessment, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,5568,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13554,"Assessment, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,9720,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A13644,"Exp On Prop Acq For Taxes, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,4873,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14101,"Clerk,pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,56140,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14102,"Clerk,equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,2017,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14104,"Clerk,contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,8,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14201,"Law, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,68115,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14204,"Law, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,86054,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14301,"Personnel, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,26393,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14304,"Personnel, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,4651,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14401,"Engineer, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,114499,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14402,"Engineer, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,159,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14404,"Engineer, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,-3462,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14501,"Elections, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,1592,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14504,"Elections, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,8222,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A14701,"Board of Ethics, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,500,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1520,"Police Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,467,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1540,"Fire Inspection Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,6902,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1589,"Other Public Safety Departmental Income",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,12106,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1603,"Vital Statistics Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,HEALTH FEES,,15290,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16201,"Operation of Plant, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,67874,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16204,"Operation of Plant, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,99062,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16401,"Central Garage Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,65815,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16402,"Central Garage Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,1816,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16404,"Central Garage Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,97479,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16504,"Central Comm System Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,36954,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A16704,"Central Print & Mail Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,55763,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A1750,"Bus Operations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,TRANSPORTATION FEES,,130212,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A19104,"Unallocated Insurance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,191877,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A19204,"Municipal Assn Dues, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,4284,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A19304,"Judgements And Claims, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,JUDGEMENTS,Contractual,39500,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,8338,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,282777,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2001,"Park And Recreational Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,3720,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,1786538,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,700,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2110,"Zoning Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,350,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2115,"Planning Board Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,1625,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2220,"Civil Service Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,GENERAL GOVERNMENT CHARGES,,52795,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A223,"Cash With Fiscal Agent",BALANCE SHEET,CURRENT ASSETS,,,,4650,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A230,"Cash Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,203798,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2300,"Transportation Services, Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,TRANSPORTATION CHARGES,,9137,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,83166,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2544,"Dog Licenses",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,7732,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2610,"Fines And Forfeited Bail",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,FINES,,143304,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2655,"Sales, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,1571,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2665,"Sales of Equipment",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,6775,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,6999,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2690,"Other Compensation For Loss",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,16701,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,5576,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,7000,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,4803,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A290,"City School Taxes Receivable",BALANCE SHEET,CURRENT ASSETS,,,,881271,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A300,"Taxes Receivable, Pending",BALANCE SHEET,CURRENT ASSETS,,,,1084086,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3001,"St Aid, Revenue Sharing",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,UNRESTRICTED STATE AID,,1307716,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3005,"St Aid, Mortgage Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MORTGAGE TAX,,115737,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A30201,"Public Safety Comm Sys, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Personal Services,29489,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A30202,"Public Safety Comm Sys, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Equipment and Capital Outlay,5966,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A30204,"Public Safety Comm Sys, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Contractual,87584,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3040,"St Aid, Real Property Tax Administration",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,12483,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3060,"ST. Aid, Records MgmT.",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,5000,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3089,"St Aid - Other (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MISCELLANEOUS STATE AID,,892,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A31201,"Police, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,1586446,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,51307,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A31204,"Police, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,76826,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A31501,"Jail, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,CORRECTIONAL SERVICES,Personal Services,3297,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A31504,"Jail, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,CORRECTIONAL SERVICES,Contractual,180,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A320,"Tax Sale Certificates",BALANCE SHEET,CURRENT ASSETS,,,,73552,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A330,"Property Acquired For Taxes",BALANCE SHEET,CURRENT ASSETS,,,,732289,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3330,"St Aid, Unified Court Budget Sec Costs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,19428,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A34101,"Fire, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Personal Services,1459982,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,8116,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A34104,"Fire, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Contractual,63028,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A342,"Allowance For Uncollectible Taxes",BALANCE SHEET,CURRENT ASSETS,,,,-645582,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3501,"St Aid, Consolidated Highway Aid",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,216229,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3505,"ST. Aid Multi Modaltransp Program",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,37941,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A35101,"Control of Animals, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,17162,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A35102,"Control of Animals, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Equipment and Capital Outlay,279,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A35104,"Control of Animals, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,13629,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3594,"St Aid, Bus And Other Mass Trans",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,218492,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A36101,"Examining Boards, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,618,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A36104,"Examining Boards, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,42,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A36201,"Safety Inspection, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,67663,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A36204,"Safety Inspection, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,1877,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,38950,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,24165,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A3820,"St Aid, Youth Programs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - CULTURE AND RECREATION,,9018,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A389,"Allowance For Receivables (Credit)",BALANCE SHEET,CURRENT ASSETS,,,,6435,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,2636,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A40101,"Public Health, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Personal Services,6023,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,167342,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A4320,"Fed Aid, Crime Control",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,53326,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A4589,"Fed Aid Other Transportation",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - TRANSPORTATION,,47047,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A480,"Prepaid Expenses",BALANCE SHEET,CURRENT ASSETS,,,,10674,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A4888,"Balancing Code - Osc Use Only",STATEMENT OF REVENUES AND OTHER SOURCES,BALANCING CODE - REVENUES,,,,12098,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A489,"Miscellaneous Current Assets",BALANCE SHEET,CURRENT ASSETS,,,,10000,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A4989,"Fed Aid Other Home and Community Services",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - COMMUNITY SERVICES,,13444,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,0,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,218231,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51102,"Maint of Streets, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,4575,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,18820,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51421,"Snow Removal, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,151901,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,150710,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,223198,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A54101,"Sidewalks, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,174,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A54104,"Sidewalks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,292,2023-12-29
1999,170218000000,City of Gloversville,City,Fulton,12/31,A56301,"Bus Operations, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,BUS SERVICE,Personal Services,258118,2023-12-29
