CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,PERIOD_START,PERIOD_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,ACCOUNT_CODE_SECTION,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A75508,"Celebrations",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",1029,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A76201,"Adult Recreation",EXPENDITURE,Culture and Recreation,Recreation Services,"Personal Services",2202,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A76204,"Adult Recreation",EXPENDITURE,Culture and Recreation,Recreation Services,"Contractual",5610,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A76208,"Adult Recreation",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",158,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A79894,"Culture And Recreation, Other",EXPENDITURE,Culture and Recreation,Miscellaneous Cultural And Recreation,"Contractual",8170,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A80201,"Planning and Surveys",EXPENDITURE,General Government,Zoning And Planning,"Personal Services",106119,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A80204,"Planning and Surveys",EXPENDITURE,General Government,Zoning And Planning,"Contractual",976,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A80208,"Planning and Surveys",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",7873,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A8021,"Fund Balance - Beginning of Year",FBNP,,,"",7298438,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A8022,"Restated Fund Balance - Beginning of Year",FBNP,,,"",7298438,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A8029,"Fund Balance - End of Year",FBNP,,,"",7627498,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A806,"Not In Spendable Form",GL,,,"",418955,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81601,"Refuse and Garbage",EXPENDITURE,Sanitation,Refuse And Garbage,"Personal Services",243424,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81604,"Refuse and Garbage",EXPENDITURE,Sanitation,Refuse And Garbage,"Contractual",175359,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81608,"Refuse and Garbage",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",17915,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81701,"Street Cleaning",EXPENDITURE,Transportation,Transportation Ancillary,"Personal Services",32449,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81704,"Street Cleaning",EXPENDITURE,Transportation,Transportation Ancillary,"Contractual",18338,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A81708,"Street Cleaning",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",2478,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A84104,"Electric and Power",EXPENDITURE,Utilities,Electricity,"Contractual",453355,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A863,"Insurance Reserve",GL,,,"",60693,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A878,"Capital Reserve",GL,,,"",887303,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A899,"Other Restricted Fund Balance",GL,,,"",26305,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A90108,"State Retirement System",EXPENDITURE,Employee Benefits,Retirement - State/Local,"Employee Benefits",359232,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A90158,"Police Retirement",EXPENDITURE,Employee Benefits,Retirement - Police & Fire,"Employee Benefits",795392,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A90408,"Workers' Compensation",EXPENDITURE,Employee Benefits,Worker's Compensation,"Employee Benefits",240775,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A90608,"Hospital, Medical and Dental Insurance",EXPENDITURE,Employee Benefits,Medical Insurance,"Employee Benefits",1698434,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A90898,"Employee Benefits, Other (Specify)",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",97052,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A914,"Assigned Appropriated Fund Balance",GL,,,"",684586,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A915,"Assigned Unappropriated Fund Balance",GL,,,"",112851,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A917,"Unassigned Fund Balance",GL,,,"",5436805,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A99019,"Transfers to Other Funds",EXPENDITURE,Other Uses,Transfers,"Interfund Transfer",47541,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,A99509,"Transfers to Capital Projects Fund",EXPENDITURE,Other Uses,Transfers,"Interfund Transfer",3145491,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",55785,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD200,"Cash",GL,,,"",156794,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD2170,"Community Development Income",REVENUE,Charges for Services,Economic Development Fees,"",50088,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD230,"Cash Special Reserves",GL,,,"",0,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",171,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",-500,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD3089,"State Aid Other",REVENUE,State Aid,Miscellaneous State Aid,"",20000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD390,"Rehabilitation Loan Receivable",GL,,,"",142112,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD4989,"Federal Aid Other Home and Community Services",REVENUE,Federal Aid,Federal Aid - Community Services,"",0,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD600,"Accounts Payable",GL,,,"",20789,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD64204,"Promotion of Industry",EXPENDITURE,Economic Development,Promotion,"Contractual",22393,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD691,"Deferred Inflow Of Resources",GL,,,"",142112,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD8021,"Fund Balance - Beginning of Year",FBNP,,,"",246013,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD8022,"Restated Fund Balance - Beginning of Year",FBNP,,,"",246013,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD8029,"Fund Balance - End of Year",FBNP,,,"",136005,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD86684,"Rehabilitation, Loans and Grants",EXPENDITURE,Economic Development,Development Infrastructure,"Contractual",101589,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CD899,"Other Restricted Fund Balance",GL,,,"",136005,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM19892,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Equipment and Capital Outlay",17016,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",168638,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM200,"Cash",GL,,,"",514752,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2089,"Other Culture and Recreation Income",REVENUE,Charges for Services,Culture And Recreation Fees,"",37000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2189,"Other Home and Community Services Income",REVENUE,Charges for Services,Community Services Fees,"",29133,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM230,"Cash Special Reserves",GL,,,"",0,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2389,"Miscellaneous Revenue Other Governments",REVENUE,Charges to Other Governments,Miscellaneous Intergovernmental Charges,"",173459,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",867,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2410,"Rental of Real Property",REVENUE,Use and Sale of Property,Rental Of Property,"",106391,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",11919,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM380,"Accounts Receivable",GL,,,"",7794,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM3989,"State Aid Other Home and Community Service",REVENUE,State Aid,State Aid - Community Services,"",147579,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM410,"Due from State and Federal Government",GL,,,"",74031,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM440,"Due from Other Governments",GL,,,"",27200,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM480,"Prepaid Expenses",GL,,,"",4142,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM600,"Accounts Payable",GL,,,"",46597,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM601,"Accrued Liabilities",GL,,,"",1556,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM688,"Other Liabilities",GL,,,"",23815,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM691,"Deferred Inflow Of Resources",GL,,,"",0,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM8021,"Fund Balance - Beginning of Year",FBNP,,,"",501796,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM8022,"Restated Fund Balance - Beginning of Year",FBNP,,,"",501796,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM8029,"Fund Balance - End of Year",FBNP,,,"",555951,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM806,"Not In Spendable Form",GL,,,"",4141,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM89891,"Home and Community Services, Other",EXPENDITURE,Community Services,Miscellaneous Community Services,"Personal Services",95349,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM89892,"Home and Community Services, Other",EXPENDITURE,Community Services,Miscellaneous Community Services,"Equipment and Capital Outlay",400,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM89894,"Home and Community Services, Other",EXPENDITURE,Community Services,Miscellaneous Community Services,"Contractual",135480,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM89898,"Home and Community Services, Other",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",7665,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM899,"Other Restricted Fund Balance",GL,,,"",381456,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM90108,"State Retirement System",EXPENDITURE,Employee Benefits,Retirement - State/Local,"Employee Benefits",15934,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM90408,"Workers' Compensation",EXPENDITURE,Employee Benefits,Worker's Compensation,"Employee Benefits",4353,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM90608,"Hospital, Medical and Dental Insurance",EXPENDITURE,Employee Benefits,Medical Insurance,"Employee Benefits",5494,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM90898,"Employee Benefits, Other (Specify)",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",1864,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,CM914,"Assigned Appropriated Fund Balance",GL,,,"",170354,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES101,"Land",GL,,,"",123336,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES102,"Buildings",GL,,,"",24722374,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES103,"Improvements Other Than Buildings",GL,,,"",28694,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES104,"Machinery and Equipment",GL,,,"",2423217,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES105,"Construction Work In Progress",GL,,,"",292182,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES106,"Infrastructure",GL,,,"",11897186,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES112,"Accumulated  Depreciation Buildings",GL,,,"",-18769396,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES113,"Accumulated  Depreciation Improvements  Other than Buildings",GL,,,"",-28694,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES114,"Accumulated  Depreciation Machinery and Equipment",GL,,,"",-1368568,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES116,"Accumulated  Depreciation Infrastructure",GL,,,"",-9499077,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES19104,"Unallocated Insurance",EXPENDITURE,General Government,Operations,"Contractual",51125,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",183441,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES19944,"Depreciation",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",882860,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES200,"Cash",GL,,,"",270087,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2120,"Sewer Rents",REVENUE,Charges for Services,Sanitation Fees,"",1596561,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2122,"Sewer Charges",REVENUE,Charges for Services,Sanitation Fees,"",561616,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2128,"Interest and Penalties on Sewer Accounts",REVENUE,Charges for Services,Sanitation Fees,"",52267,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES230,"Cash Special Reserves",GL,,,"",5295911,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2374,"Sewer Services Other Governments",REVENUE,Charges to Other Governments,Sanitation Charges,"",867459,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",9224,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2650,"Sales of Scrap and Excess Materials",REVENUE,Use and Sale of Property,Sale Of Property,"",11600,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2655,"Sales Other",REVENUE,Use and Sale of Property,Sale Of Property,"",3430,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",18808,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES360,"Sewer Rents Receivable",GL,,,"",255167,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES380,"Accounts Receivable",GL,,,"",82666,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES383,"Unbilled Receivables",GL,,,"",139017,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES389,"Allowance For Receivables",GL,,,"",-10000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES440,"Due from Other Governments",GL,,,"",517361,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES480,"Prepaid Expenses",GL,,,"",56919,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES496,"Deferred Outflow of Resources  Pensions",GL,,,"",479120,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES600,"Accounts Payable",GL,,,"",110058,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES601,"Accrued Liabilities",GL,,,"",11330,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES628,"Bonds Payable",GL,,,"",4692000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES638,"Net Pension Liability  Proportionate Share",GL,,,"",1853,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES651,"Accrued Interest Payable",GL,,,"",4270,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES683,"Other Post Employment Benefits",GL,,,"",276987,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES687,"Compensated Absences",GL,,,"",34776,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES691,"Deferred Inflow Of Resources",GL,,,"",150000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES697,"Deferred Inflow of Resources  Pensions",GL,,,"",541796,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES8021,"Fund Balance - Beginning of Year",FBNP,,,"",10726287,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES8022,"Restated Fund Balance - Beginning of Year",FBNP,,,"",10726287,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES8029,"Fund Balance - End of Year",FBNP,,,"",11084432,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81201,"Sanitary Sewers",EXPENDITURE,Sanitation,Sewer,"Personal Services",145388,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81204,"Sanitary Sewers",EXPENDITURE,Sanitation,Sewer,"Contractual",78342,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81208,"Sanitary Sewers",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",62539,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81301,"Sewage Treatment and Disposal",EXPENDITURE,Sanitation,Sewer,"Personal Services",361289,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81304,"Sewage Treatment and Disposal",EXPENDITURE,Sanitation,Sewer,"Contractual",714610,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES81308,"Sewage Treatment and Disposal",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",156500,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES920,"Net Assets Invested in Capital Assets Net of Related Debt",GL,,,"",5029468,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES921,"Net Assets Restricted for Capital Projects",GL,,,"",5245699,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES922,"Net Assets  Restricted for Debt",GL,,,"",50214,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES924,"Net Assets  Unrestricted Deficit",GL,,,"",759051,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,ES97107,"Serial Bonds",EXPENDITURE,Debt Service,Interest On Debt,"Debt Interest",126726,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW101,"Land",GL,,,"",40736,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW102,"Buildings",GL,,,"",11811591,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW104,"Machinery and Equipment",GL,,,"",3160143,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW105,"Construction Work In Progress",GL,,,"",324896,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW106,"Infrastructure",GL,,,"",11321083,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW112,"Accumulated  Depreciation Buildings",GL,,,"",-6931305,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW114,"Accumulated  Depreciation Machinery and Equipment",GL,,,"",-2191789,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW116,"Accumulated  Depreciation Infrastructure",GL,,,"",-8260327,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW13754,"Credit Card Fees",EXPENDITURE,General Government,Administration,"Contractual",2943,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW19104,"Unallocated Insurance",EXPENDITURE,General Government,Operations,"Contractual",32999,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW19504,"Taxes and Assessments on Municipal Property",EXPENDITURE,General Government,Operations,"Contractual",181223,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",228218,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW19944,"Depreciation",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",483699,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW200,"Cash",GL,,,"",425964,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2140,"Metered Water Sales",REVENUE,Charges for Services,Utility Fees,"",3253832,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2144,"Water Service Charges",REVENUE,Charges for Services,Utility Fees,"",23460,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2148,"Interest and Penalties on Water Rents",REVENUE,Charges for Services,Utility Fees,"",40603,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW230,"Cash Special Reserves",GL,,,"",1297057,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",3068,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2410,"Rental of Real Property",REVENUE,Use and Sale of Property,Rental Of Property,"",9600,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2655,"Sales Other",REVENUE,Use and Sale of Property,Sale Of Property,"",2523,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",11360,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW350,"Water Rents Receivable",GL,,,"",748704,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW383,"Unbilled Receivables",GL,,,"",120840,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW480,"Prepaid Expenses",GL,,,"",53283,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW495,"Deferred Outflow of Resources",GL,,,"",248638,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW496,"Deferred Outflow of Resources  Pensions",GL,,,"",603593,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW600,"Accounts Payable",GL,,,"",72295,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW601,"Accrued Liabilities",GL,,,"",17254,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW628,"Bonds Payable",GL,,,"",3964000,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW638,"Net Pension Liability  Proportionate Share",GL,,,"",2480,2025-12-31
2021,320208000000,City of Canandaigua,City,Ontario,2021-01-01,2021-12-31,EW651,"Accrued Interest Payable",GL,,,"",4642,2025-12-31
